ID,Date,City,Population,Daily vaccinations,Total vaccinations,Percentage (%),Delivery (bottle),Remaining (bottle),Remaining (%),Daily vaccinations (AZ),Total vaccinations (AZ),"Percentage (AZ,%)","Delivery (AZ,doses)","Remaining (AZ,doses)","Remaining (AZ,%)",Daily vaccinations (Moderna),Total vaccinations (Moderna),"Percentage (Moderna,%)","Delivery (Moderna,doses)","Remaining (Moderna,doses)","Remaining (Moderna,%)"
45,4/16/2021,Taipei City,"2,574,704",426,"6,459",0.30%,None,None,0.00%,426,"6,459",0.25,0,0,0,0,0,0,0,0,0
50,4/16/2021,Kaohsiung City,"2,758,494",549,"5,765",0.20%,None,None,0.00%,549,"5,765",0.21,0,0,0,0,0,0,0,0,0
48,4/16/2021,Taichung City,"2,820,114",151,"3,885",0.10%,None,None,0.00%,151,"3,885",0.14,0,0,0,0,0,0,0,0,0
47,4/16/2021,Taoyuan City,"2,270,939",232,"3,512",0.10%,None,None,0.00%,232,"3,512",0.15,0,0,0,0,0,0,0,0,0
46,4/16/2021,New Taipei City,"4,026,019",148,"2,961",0.10%,None,None,0.00%,148,"2,961",0.07,0,0,0,0,0,0,0,0,0
49,4/16/2021,Tainan City,"1,870,343",190,"2,347",0.10%,None,None,0.00%,190,"2,347",0.13,0,0,0,0,0,0,0,0,0
52,4/16/2021,Changhua County,"1,261,770",66,869,0.10%,None,None,0.00%,66,869,0.07,0,0,0,0,0,0,0,0,0
54,4/16/2021,Pingtung County,"809,130",71,832,0.10%,None,None,0.00%,71,832,0.1,0,0,0,0,0,0,0,0,0
61,4/16/2021,Hualien County,"323,252",43,797,0.30%,None,None,0.00%,43,797,0.25,0,0,0,0,0,0,0,0,0
60,4/16/2021,Chiayi County,"497,172",28,771,0.20%,None,None,0.00%,28,771,0.16,0,0,0,0,0,0,0,0,0
51,4/16/2021,Hsinchu County,"572,872",64,762,0.10%,None,None,0.00%,64,762,0.13,0,0,0,0,0,0,0,0,0
56,4/16/2021,Yilan County,"452,334",29,661,0.10%,None,None,0.00%,29,661,0.15,0,0,0,0,0,0,0,0,0
59,4/16/2021,Chiayi City,"265,234",51,585,0.20%,None,None,0.00%,51,585,0.22,0,0,0,0,0,0,0,0,0
57,4/16/2021,Hsinchu City,"452,450",20,511,0.10%,None,None,0.00%,20,511,0.11,0,0,0,0,0,0,0,0,0
55,4/16/2021,Keelung City,"366,643",None,400,0.10%,None,None,0.00%,0,400,0.11,0,0,0,0,0,0,0,0,0
58,4/16/2021,Miaoli County,"540,917",None,306,0.10%,None,None,0.00%,0,306,0.06,0,0,0,0,0,0,0,0,0
53,4/16/2021,Yunlin County,"674,152",41,297,0.00%,None,None,0.00%,41,297,0.04,0,0,0,0,0,0,0,0,0
63,4/16/2021,Nantou County,"488,689",64,265,0.10%,None,None,0.00%,64,265,0.05,0,0,0,0,0,0,0,0,0
62,4/16/2021,Taitung County,"214,428",22,187,0.10%,None,None,0.00%,22,187,0.09,0,0,0,0,0,0,0,0,0
64,4/16/2021,Penghu County,"105,749",10,90,0.10%,None,None,0.00%,10,90,0.09,0,0,0,0,0,0,0,0,0
65,4/16/2021,Kinmen County,"140,228",29,77,0.10%,None,None,0.00%,29,77,0.05,0,0,0,0,0,0,0,0,0
66,4/16/2021,Lienchiang County,"13,437",None,50,0.40%,None,None,0.00%,0,50,0.37,0,0,0,0,0,0,0,0,0
221,4/15/2021,Taipei City,"2,574,704",403,"6,033",0.20%,None,None,0.00%,403,"6,033",0.23,0,0,0,0,0,0,0,0,0
226,4/15/2021,Kaohsiung City,"2,758,494",293,"5,205",0.20%,None,None,0.00%,293,"5,205",0.19,0,0,0,0,0,0,0,0,0
224,4/15/2021,Taichung City,"2,820,114",104,"3,733",0.10%,None,None,0.00%,104,"3,733",0.13,0,0,0,0,0,0,0,0,0
223,4/15/2021,Taoyuan City,"2,270,939",100,"3,280",0.10%,None,None,0.00%,100,"3,280",0.14,0,0,0,0,0,0,0,0,0
222,4/15/2021,New Taipei City,"4,026,019",69,"2,813",0.10%,None,None,0.00%,69,"2,813",0.07,0,0,0,0,0,0,0,0,0
225,4/15/2021,Tainan City,"1,870,343",118,"2,053",0.10%,None,None,0.00%,118,"2,053",0.11,0,0,0,0,0,0,0,0,0
228,4/15/2021,Changhua County,"1,261,770",73,803,0.10%,None,None,0.00%,73,803,0.06,0,0,0,0,0,0,0,0,0
230,4/15/2021,Pingtung County,"809,130",64,761,0.10%,None,None,0.00%,64,761,0.09,0,0,0,0,0,0,0,0,0
237,4/15/2021,Hualien County,"323,252",None,754,0.20%,None,None,0.00%,0,754,0.23,0,0,0,0,0,0,0,0,0
236,4/15/2021,Chiayi County,"497,172",11,743,0.10%,None,None,0.00%,11,743,0.15,0,0,0,0,0,0,0,0,0
227,4/15/2021,Hsinchu County,"572,872",None,698,0.10%,None,None,0.00%,0,698,0.12,0,0,0,0,0,0,0,0,0
232,4/15/2021,Yilan County,"452,334",37,632,0.10%,None,None,0.00%,37,632,0.14,0,0,0,0,0,0,0,0,0
235,4/15/2021,Chiayi City,"265,234",32,534,0.20%,None,None,0.00%,32,534,0.2,0,0,0,0,0,0,0,0,0
233,4/15/2021,Hsinchu City,"452,450",52,491,0.10%,None,None,0.00%,52,491,0.11,0,0,0,0,0,0,0,0,0
231,4/15/2021,Keelung City,"366,643",67,400,0.10%,None,None,0.00%,67,400,0.11,0,0,0,0,0,0,0,0,0
234,4/15/2021,Miaoli County,"540,917",48,306,0.10%,None,None,0.00%,48,306,0.06,0,0,0,0,0,0,0,0,0
229,4/15/2021,Yunlin County,"674,152",None,256,0.00%,None,None,0.00%,0,256,0.04,0,0,0,0,0,0,0,0,0
239,4/15/2021,Nantou County,"488,689",21,201,0.00%,None,None,0.00%,21,201,0.04,0,0,0,0,0,0,0,0,0
238,4/15/2021,Taitung County,"214,428",10,165,0.10%,None,None,0.00%,10,165,0.08,0,0,0,0,0,0,0,0,0
240,4/15/2021,Penghu County,"105,749",None,80,0.10%,None,None,0.00%,0,80,0.08,0,0,0,0,0,0,0,0,0
242,4/15/2021,Lienchiang County,"13,437",40,50,0.40%,None,None,0.00%,40,50,0.37,0,0,0,0,0,0,0,0,0
241,4/15/2021,Kinmen County,"140,228",None,48,0.00%,None,None,0.00%,0,48,0.03,0,0,0,0,0,0,0,0,0
"1,409",4/14/2021,Taipei City,"2,574,704",403,"6,033",0.20%,None,None,0.00%,403,"6,033",0.23,0,0,0,0,0,0,0,0,0
"1,414",4/14/2021,Kaohsiung City,"2,758,494",293,"5,205",0.20%,None,None,0.00%,293,"5,205",0.19,0,0,0,0,0,0,0,0,0
"1,412",4/14/2021,Taichung City,"2,820,114",104,"3,733",0.10%,None,None,0.00%,104,"3,733",0.13,0,0,0,0,0,0,0,0,0
"1,411",4/14/2021,Taoyuan City,"2,270,939",100,"3,280",0.10%,None,None,0.00%,100,"3,280",0.14,0,0,0,0,0,0,0,0,0
"1,410",4/14/2021,New Taipei City,"4,026,019",69,"2,813",0.10%,None,None,0.00%,69,"2,813",0.07,0,0,0,0,0,0,0,0,0
"1,413",4/14/2021,Tainan City,"1,870,343",118,"2,053",0.10%,None,None,0.00%,118,"2,053",0.11,0,0,0,0,0,0,0,0,0
"1,416",4/14/2021,Changhua County,"1,261,770",73,803,0.10%,None,None,0.00%,73,803,0.06,0,0,0,0,0,0,0,0,0
"1,418",4/14/2021,Pingtung County,"809,130",64,761,0.10%,None,None,0.00%,64,761,0.09,0,0,0,0,0,0,0,0,0
"1,425",4/14/2021,Hualien County,"323,252",None,754,0.20%,None,None,0.00%,0,754,0.23,0,0,0,0,0,0,0,0,0
"1,424",4/14/2021,Chiayi County,"497,172",11,743,0.10%,None,None,0.00%,11,743,0.15,0,0,0,0,0,0,0,0,0
"1,415",4/14/2021,Hsinchu County,"572,872",None,698,0.10%,None,None,0.00%,0,698,0.12,0,0,0,0,0,0,0,0,0
"1,420",4/14/2021,Yilan County,"452,334",37,632,0.10%,None,None,0.00%,37,632,0.14,0,0,0,0,0,0,0,0,0
"1,423",4/14/2021,Chiayi City,"265,234",32,534,0.20%,None,None,0.00%,32,534,0.2,0,0,0,0,0,0,0,0,0
"1,421",4/14/2021,Hsinchu City,"452,450",52,491,0.10%,None,None,0.00%,52,491,0.11,0,0,0,0,0,0,0,0,0
"1,419",4/14/2021,Keelung City,"366,643",67,400,0.10%,None,None,0.00%,67,400,0.11,0,0,0,0,0,0,0,0,0
"1,422",4/14/2021,Miaoli County,"540,917",48,306,0.10%,None,None,0.00%,48,306,0.06,0,0,0,0,0,0,0,0,0
"1,417",4/14/2021,Yunlin County,"674,152",None,256,0.00%,None,None,0.00%,0,256,0.04,0,0,0,0,0,0,0,0,0
"1,427",4/14/2021,Nantou County,"488,689",21,201,0.00%,None,None,0.00%,21,201,0.04,0,0,0,0,0,0,0,0,0
"1,426",4/14/2021,Taitung County,"214,428",10,165,0.10%,None,None,0.00%,10,165,0.08,0,0,0,0,0,0,0,0,0
"1,428",4/14/2021,Penghu County,"105,749",None,80,0.10%,None,None,0.00%,0,80,0.08,0,0,0,0,0,0,0,0,0
"1,430",4/14/2021,Lienchiang County,"13,437",40,50,0.40%,None,None,0.00%,40,50,0.37,0,0,0,0,0,0,0,0,0
"1,429",4/14/2021,Kinmen County,"140,228",None,48,0.00%,None,None,0.00%,0,48,0.03,0,0,0,0,0,0,0,0,0
331,4/7/2021,Taipei City,"2,574,704",357,"3,712",0.10%,None,None,0.00%,357,"3,712",0.14,0,0,0,0,0,0,0,0,0
336,4/7/2021,Kaohsiung City,"2,758,494",186,"3,387",0.10%,None,None,0.00%,186,"3,387",0.12,0,0,0,0,0,0,0,0,0
334,4/7/2021,Taichung City,"2,820,114",321,"2,846",0.10%,None,None,0.00%,321,"2,846",0.1,0,0,0,0,0,0,0,0,0
333,4/7/2021,Taoyuan City,"2,270,939",88,"2,324",0.10%,None,None,0.00%,88,"2,324",0.1,0,0,0,0,0,0,0,0,0
332,4/7/2021,New Taipei City,"4,026,019",84,"2,120",0.10%,None,None,0.00%,84,"2,120",0.05,0,0,0,0,0,0,0,0,0
335,4/7/2021,Tainan City,"1,870,343",51,"1,412",0.10%,None,None,0.00%,51,"1,412",0.08,0,0,0,0,0,0,0,0,0
346,4/7/2021,Chiayi County,"497,172",35,552,0.10%,None,None,0.00%,35,552,0.11,0,0,0,0,0,0,0,0,0
347,4/7/2021,Hualien County,"323,252",62,538,0.20%,None,None,0.00%,62,538,0.17,0,0,0,0,0,0,0,0,0
337,4/7/2021,Hsinchu County,"572,872",11,530,0.10%,None,None,0.00%,11,530,0.09,0,0,0,0,0,0,0,0,0
338,4/7/2021,Changhua County,"1,261,770",60,516,0.00%,None,None,0.00%,60,516,0.04,0,0,0,0,0,0,0,0,0
342,4/7/2021,Yilan County,"452,334",42,454,0.10%,None,None,0.00%,42,454,0.1,0,0,0,0,0,0,0,0,0
340,4/7/2021,Pingtung County,"809,130",11,336,0.00%,None,None,0.00%,11,336,0.04,0,0,0,0,0,0,0,0,0
343,4/7/2021,Hsinchu City,"452,450",20,285,0.10%,None,None,0.00%,20,285,0.06,0,0,0,0,0,0,0,0,0
345,4/7/2021,Chiayi City,"265,234",11,268,0.10%,None,None,0.00%,11,268,0.1,0,0,0,0,0,0,0,0,0
341,4/7/2021,Keelung City,"366,643",12,226,0.10%,None,None,0.00%,12,226,0.06,0,0,0,0,0,0,0,0,0
344,4/7/2021,Miaoli County,"540,917",None,164,0.00%,None,None,0.00%,0,164,0.03,0,0,0,0,0,0,0,0,0
339,4/7/2021,Yunlin County,"674,152",44,128,0.00%,None,None,0.00%,44,128,0.02,0,0,0,0,0,0,0,0,0
348,4/7/2021,Taitung County,"214,428",None,124,0.10%,None,None,0.00%,0,124,0.06,0,0,0,0,0,0,0,0,0
349,4/7/2021,Nantou County,"488,689",None,83,0.00%,None,None,0.00%,0,83,0.02,0,0,0,0,0,0,0,0,0
350,4/7/2021,Penghu County,"105,749",None,50,0.10%,None,None,0.00%,0,50,0.05,0,0,0,0,0,0,0,0,0
351,4/7/2021,Kinmen County,"140,228",None,20,0.00%,None,None,0.00%,0,20,0.01,0,0,0,0,0,0,0,0,0
352,4/7/2021,Lienchiang County,"13,437",None,0,0.00%,None,None,0.00%,0,0,0,0,0,0,0,0,0,0,0,0
"1,084",4/5/2021,Kaohsiung City,"2,758,494",30,"3,085",0.10%,None,None,0.00%,30,"3,085",0.11,0,0,0,0,0,0,0,0,0
"1,079",4/5/2021,Taipei City,"2,574,704",63,"3,007",0.10%,None,None,0.00%,63,"3,007",0.12,0,0,0,0,0,0,0,0,0
"1,082",4/5/2021,Taichung City,"2,820,114",None,"2,300",0.10%,None,None,0.00%,0,"2,300",0.08,0,0,0,0,0,0,0,0,0
"1,081",4/5/2021,Taoyuan City,"2,270,939",None,"2,064",0.10%,None,None,0.00%,0,"2,064",0.09,0,0,0,0,0,0,0,0,0
"1,080",4/5/2021,New Taipei City,"4,026,019",21,"1,929",0.10%,None,None,0.00%,21,"1,929",0.05,0,0,0,0,0,0,0,0,0
"1,083",4/5/2021,Tainan City,"1,870,343",None,"1,210",0.10%,None,None,0.00%,0,"1,210",0.06,0,0,0,0,0,0,0,0,0
"1,094",4/5/2021,Chiayi County,"497,172",22,495,0.10%,None,None,0.00%,22,495,0.1,0,0,0,0,0,0,0,0,0
"1,085",4/5/2021,Hsinchu County,"572,872",None,488,0.10%,None,None,0.00%,0,488,0.09,0,0,0,0,0,0,0,0,0
"1,095",4/5/2021,Hualien County,"323,252",None,476,0.10%,None,None,0.00%,0,476,0.15,0,0,0,0,0,0,0,0,0
"1,086",4/5/2021,Changhua County,"1,261,770",None,430,0.00%,None,None,0.00%,0,430,0.03,0,0,0,0,0,0,0,0,0
"1,090",4/5/2021,Yilan County,"452,334",None,379,0.10%,None,None,0.00%,0,379,0.08,0,0,0,0,0,0,0,0,0
"1,088",4/5/2021,Pingtung County,"809,130",None,315,0.00%,None,None,0.00%,0,315,0.04,0,0,0,0,0,0,0,0,0
"1,091",4/5/2021,Hsinchu City,"452,450",None,244,0.10%,None,None,0.00%,0,244,0.05,0,0,0,0,0,0,0,0,0
"1,093",4/5/2021,Chiayi City,"265,234",21,205,0.10%,None,None,0.00%,21,205,0.08,0,0,0,0,0,0,0,0,0
"1,089",4/5/2021,Keelung City,"366,643",None,166,0.10%,None,None,0.00%,0,166,0.05,0,0,0,0,0,0,0,0,0
"1,092",4/5/2021,Miaoli County,"540,917",10,132,0.00%,None,None,0.00%,10,132,0.02,0,0,0,0,0,0,0,0,0
"1,096",4/5/2021,Taitung County,"214,428",None,113,0.10%,None,None,0.00%,0,113,0.05,0,0,0,0,0,0,0,0,0
"1,097",4/5/2021,Nantou County,"488,689",None,73,0.00%,None,None,0.00%,0,73,0.01,0,0,0,0,0,0,0,0,0
"1,087",4/5/2021,Yunlin County,"674,152",None,64,0.00%,None,None,0.00%,0,64,0.01,0,0,0,0,0,0,0,0,0
"1,098",4/5/2021,Penghu County,"105,749",None,50,0.10%,None,None,0.00%,0,50,0.05,0,0,0,0,0,0,0,0,0
"1,099",4/5/2021,Kinmen County,"140,228",None,20,0.00%,None,None,0.00%,0,20,0.01,0,0,0,0,0,0,0,0,0
"1,100",4/5/2021,Lienchiang County,"13,437",None,0,0.00%,None,None,0.00%,0,0,0,0,0,0,0,0,0,0,0,0
6,4/4/2021,Kaohsiung City,"2,758,494",30,"3,085",0.10%,None,None,0.00%,30,"3,085",0.11,0,0,0,0,0,0,0,0,0
1,4/4/2021,Taipei City,"2,574,704",63,"3,007",0.10%,None,None,0.00%,63,"3,007",0.12,0,0,0,0,0,0,0,0,0
4,4/4/2021,Taichung City,"2,820,114",None,"2,300",0.10%,None,None,0.00%,0,"2,300",0.08,0,0,0,0,0,0,0,0,0
3,4/4/2021,Taoyuan City,"2,270,939",None,"2,064",0.10%,None,None,0.00%,0,"2,064",0.09,0,0,0,0,0,0,0,0,0
2,4/4/2021,New Taipei City,"4,026,019",21,"1,929",0.10%,None,None,0.00%,21,"1,929",0.05,0,0,0,0,0,0,0,0,0
5,4/4/2021,Tainan City,"1,870,343",None,"1,210",0.10%,None,None,0.00%,0,"1,210",0.06,0,0,0,0,0,0,0,0,0
16,4/4/2021,Chiayi County,"497,172",22,495,0.10%,None,None,0.00%,22,495,0.1,0,0,0,0,0,0,0,0,0
7,4/4/2021,Hsinchu County,"572,872",None,488,0.10%,None,None,0.00%,0,488,0.09,0,0,0,0,0,0,0,0,0
17,4/4/2021,Hualien County,"323,252",None,476,0.10%,None,None,0.00%,0,476,0.15,0,0,0,0,0,0,0,0,0
8,4/4/2021,Changhua County,"1,261,770",None,430,0.00%,None,None,0.00%,0,430,0.03,0,0,0,0,0,0,0,0,0
12,4/4/2021,Yilan County,"452,334",None,379,0.10%,None,None,0.00%,0,379,0.08,0,0,0,0,0,0,0,0,0
10,4/4/2021,Pingtung County,"809,130",None,315,0.00%,None,None,0.00%,0,315,0.04,0,0,0,0,0,0,0,0,0
13,4/4/2021,Hsinchu City,"452,450",None,244,0.10%,None,None,0.00%,0,244,0.05,0,0,0,0,0,0,0,0,0
15,4/4/2021,Chiayi City,"265,234",21,205,0.10%,None,None,0.00%,21,205,0.08,0,0,0,0,0,0,0,0,0
11,4/4/2021,Keelung City,"366,643",None,166,0.10%,None,None,0.00%,0,166,0.05,0,0,0,0,0,0,0,0,0
14,4/4/2021,Miaoli County,"540,917",10,132,0.00%,None,None,0.00%,10,132,0.02,0,0,0,0,0,0,0,0,0
18,4/4/2021,Taitung County,"214,428",None,113,0.10%,None,None,0.00%,0,113,0.05,0,0,0,0,0,0,0,0,0
19,4/4/2021,Nantou County,"488,689",None,73,0.00%,None,None,0.00%,0,73,0.01,0,0,0,0,0,0,0,0,0
9,4/4/2021,Yunlin County,"674,152",None,64,0.00%,None,None,0.00%,0,64,0.01,0,0,0,0,0,0,0,0,0
20,4/4/2021,Penghu County,"105,749",None,50,0.10%,None,None,0.00%,0,50,0.05,0,0,0,0,0,0,0,0,0
21,4/4/2021,Kinmen County,"140,228",None,20,0.00%,None,None,0.00%,0,20,0.01,0,0,0,0,0,0,0,0,0
22,4/4/2021,Lienchiang County,"13,437",None,0,0.00%,None,None,0.00%,0,0,0,0,0,0,0,0,0,0,0,0
776,4/3/2021,Kaohsiung City,"2,758,494",None,"3,055",0.10%,None,None,0.00%,0,"3,055",0.11,0,0,0,0,0,0,0,0,0
771,4/3/2021,Taipei City,"2,574,704",None,"2,944",0.10%,None,None,0.00%,0,"2,944",0.11,0,0,0,0,0,0,0,0,0
774,4/3/2021,Taichung City,"2,820,114",None,"2,300",0.10%,None,None,0.00%,0,"2,300",0.08,0,0,0,0,0,0,0,0,0
773,4/3/2021,Taoyuan City,"2,270,939",None,"2,064",0.10%,None,None,0.00%,0,"2,064",0.09,0,0,0,0,0,0,0,0,0
772,4/3/2021,New Taipei City,"4,026,019",None,"1,908",0.10%,None,None,0.00%,0,"1,908",0.05,0,0,0,0,0,0,0,0,0
775,4/3/2021,Tainan City,"1,870,343",None,"1,210",0.10%,None,None,0.00%,0,"1,210",0.06,0,0,0,0,0,0,0,0,0
777,4/3/2021,Hsinchu County,"572,872",None,488,0.10%,None,None,0.00%,0,488,0.09,0,0,0,0,0,0,0,0,0
787,4/3/2021,Hualien County,"323,252",None,476,0.10%,None,None,0.00%,0,476,0.15,0,0,0,0,0,0,0,0,0
786,4/3/2021,Chiayi County,"497,172",None,473,0.10%,None,None,0.00%,0,473,0.1,0,0,0,0,0,0,0,0,0
778,4/3/2021,Changhua County,"1,261,770",None,430,0.00%,None,None,0.00%,0,430,0.03,0,0,0,0,0,0,0,0,0
782,4/3/2021,Yilan County,"452,334",None,379,0.10%,None,None,0.00%,0,379,0.08,0,0,0,0,0,0,0,0,0
780,4/3/2021,Pingtung County,"809,130",None,315,0.00%,None,None,0.00%,0,315,0.04,0,0,0,0,0,0,0,0,0
783,4/3/2021,Hsinchu City,"452,450",None,244,0.10%,None,None,0.00%,0,244,0.05,0,0,0,0,0,0,0,0,0
785,4/3/2021,Chiayi City,"265,234",None,184,0.10%,None,None,0.00%,0,184,0.07,0,0,0,0,0,0,0,0,0
781,4/3/2021,Keelung City,"366,643",None,166,0.10%,None,None,0.00%,0,166,0.05,0,0,0,0,0,0,0,0,0
784,4/3/2021,Miaoli County,"540,917",None,122,0.00%,None,None,0.00%,0,122,0.02,0,0,0,0,0,0,0,0,0
788,4/3/2021,Taitung County,"214,428",None,113,0.10%,None,None,0.00%,0,113,0.05,0,0,0,0,0,0,0,0,0
789,4/3/2021,Nantou County,"488,689",None,73,0.00%,None,None,0.00%,0,73,0.01,0,0,0,0,0,0,0,0,0
779,4/3/2021,Yunlin County,"674,152",None,64,0.00%,None,None,0.00%,0,64,0.01,0,0,0,0,0,0,0,0,0
790,4/3/2021,Penghu County,"105,749",None,50,0.10%,None,None,0.00%,0,50,0.05,0,0,0,0,0,0,0,0,0
791,4/3/2021,Kinmen County,"140,228",None,20,0.00%,None,None,0.00%,0,20,0.01,0,0,0,0,0,0,0,0,0
792,4/3/2021,Lienchiang County,"13,437",None,0,0.00%,None,None,0.00%,0,0,0,0,0,0,0,0,0,0,0,0
"1,326",4/2/2021,Kaohsiung City,"2,758,494",50,"3,055",0.10%,None,None,0.00%,50,"3,055",0.11,0,0,0,0,0,0,0,0,0
"1,321",4/2/2021,Taipei City,"2,574,704",86,"2,944",0.10%,None,None,0.00%,86,"2,944",0.11,0,0,0,0,0,0,0,0,0
"1,324",4/2/2021,Taichung City,"2,820,114",32,"2,300",0.10%,None,None,0.00%,32,"2,300",0.08,0,0,0,0,0,0,0,0,0
"1,323",4/2/2021,Taoyuan City,"2,270,939",90,"2,064",0.10%,None,None,0.00%,90,"2,064",0.09,0,0,0,0,0,0,0,0,0
"1,322",4/2/2021,New Taipei City,"4,026,019",192,"1,886",0.10%,None,None,0.00%,192,"1,886",0.05,0,0,0,0,0,0,0,0,0
"1,325",4/2/2021,Tainan City,"1,870,343",None,"1,210",0.10%,None,None,0.00%,0,"1,210",0.06,0,0,0,0,0,0,0,0,0
"1,327",4/2/2021,Hsinchu County,"572,872",11,488,0.10%,None,None,0.00%,11,488,0.09,0,0,0,0,0,0,0,0,0
"1,337",4/2/2021,Hualien County,"323,252",33,476,0.10%,None,None,0.00%,33,476,0.15,0,0,0,0,0,0,0,0,0
"1,336",4/2/2021,Chiayi County,"497,172",None,473,0.10%,None,None,0.00%,0,473,0.1,0,0,0,0,0,0,0,0,0
"1,328",4/2/2021,Changhua County,"1,261,770",26,430,0.00%,None,None,0.00%,26,430,0.03,0,0,0,0,0,0,0,0,0
"1,332",4/2/2021,Yilan County,"452,334",None,379,0.10%,None,None,0.00%,0,379,0.08,0,0,0,0,0,0,0,0,0
"1,330",4/2/2021,Pingtung County,"809,130",10,315,0.00%,None,None,0.00%,10,315,0.04,0,0,0,0,0,0,0,0,0
"1,333",4/2/2021,Hsinchu City,"452,450",21,244,0.10%,None,None,0.00%,21,244,0.05,0,0,0,0,0,0,0,0,0
"1,335",4/2/2021,Chiayi City,"265,234",55,184,0.10%,None,None,0.00%,55,184,0.07,0,0,0,0,0,0,0,0,0
"1,331",4/2/2021,Keelung City,"366,643",None,166,0.10%,None,None,0.00%,0,166,0.05,0,0,0,0,0,0,0,0,0
"1,334",4/2/2021,Miaoli County,"540,917",None,122,0.00%,None,None,0.00%,0,122,0.02,0,0,0,0,0,0,0,0,0
"1,338",4/2/2021,Taitung County,"214,428",None,113,0.10%,None,None,0.00%,0,113,0.05,0,0,0,0,0,0,0,0,0
"1,339",4/2/2021,Nantou County,"488,689",None,73,0.00%,None,None,0.00%,0,73,0.01,0,0,0,0,0,0,0,0,0
"1,329",4/2/2021,Yunlin County,"674,152",None,64,0.00%,None,None,0.00%,0,64,0.01,0,0,0,0,0,0,0,0,0
"1,340",4/2/2021,Penghu County,"105,749",None,50,0.10%,None,None,0.00%,0,50,0.05,0,0,0,0,0,0,0,0,0
"1,341",4/2/2021,Kinmen County,"140,228",None,20,0.00%,None,None,0.00%,0,20,0.01,0,0,0,0,0,0,0,0,0
"1,342",4/2/2021,Lienchiang County,"13,437",None,0,0.00%,None,None,0.00%,0,0,0,0,0,0,0,0,0,0,0,0
597,3/24/2021,Taoyuan City,"2,270,939",324,"1,089",0.10%,None,None,0.00%,324,"1,089",0.05,0,0,0,0,0,0,0,0,0
600,3/24/2021,Kaohsiung City,"2,758,494",402,"1,080",0.00%,None,None,0.00%,402,"1,080",0.04,0,0,0,0,0,0,0,0,0
595,3/24/2021,Taipei City,"2,574,704",222,707,0.00%,None,None,0.00%,222,707,0.03,0,0,0,0,0,0,0,0,0
598,3/24/2021,Taichung City,"2,820,114",281,652,0.00%,None,None,0.00%,281,652,0.02,0,0,0,0,0,0,0,0,0
596,3/24/2021,New Taipei City,"4,026,019",203,442,0.00%,None,None,0.00%,203,442,0.01,0,0,0,0,0,0,0,0,0
599,3/24/2021,Tainan City,"1,870,343",121,242,0.00%,None,None,0.00%,121,242,0.01,0,0,0,0,0,0,0,0,0
601,3/24/2021,Hsinchu County,"572,872",63,175,0.00%,None,None,0.00%,63,175,0.03,0,0,0,0,0,0,0,0,0
611,3/24/2021,Hualien County,"323,252",122,168,0.10%,None,None,0.00%,122,168,0.05,0,0,0,0,0,0,0,0,0
604,3/24/2021,Pingtung County,"809,130",47,131,0.00%,None,None,0.00%,47,131,0.02,0,0,0,0,0,0,0,0,0
610,3/24/2021,Chiayi County,"497,172",33,99,0.00%,None,None,0.00%,33,99,0.02,0,0,0,0,0,0,0,0,0
606,3/24/2021,Yilan County,"452,334",41,93,0.00%,None,None,0.00%,41,93,0.02,0,0,0,0,0,0,0,0,0
602,3/24/2021,Changhua County,"1,261,770",32,66,0.00%,None,None,0.00%,32,66,0.01,0,0,0,0,0,0,0,0,0
607,3/24/2021,Hsinchu City,"452,450",50,60,0.00%,None,None,0.00%,50,60,0.01,0,0,0,0,0,0,0,0,0
612,3/24/2021,Taitung County,"214,428",None,51,0.00%,None,None,0.00%,0,51,0.02,0,0,0,0,0,0,0,0,0
609,3/24/2021,Chiayi City,"265,234",None,33,0.00%,None,None,0.00%,0,33,0.01,0,0,0,0,0,0,0,0,0
608,3/24/2021,Miaoli County,"540,917",None,21,0.00%,None,None,0.00%,0,21,0,0,0,0,0,0,0,0,0,0
613,3/24/2021,Nantou County,"488,689",None,19,0.00%,None,None,0.00%,0,19,0,0,0,0,0,0,0,0,0,0
603,3/24/2021,Yunlin County,"674,152",None,11,0.00%,None,None,0.00%,0,11,0,0,0,0,0,0,0,0,0,0
605,3/24/2021,Keelung City,"366,643",None,10,0.00%,None,None,0.00%,0,10,0,0,0,0,0,0,0,0,0,0
614,3/24/2021,Penghu County,"105,749",None,10,0.00%,None,None,0.00%,0,10,0.01,0,0,0,0,0,0,0,0,0
615,3/24/2021,Kinmen County,"140,228",10,10,0.00%,None,None,0.00%,10,10,0.01,0,0,0,0,0,0,0,0,0
616,3/24/2021,Lienchiang County,"13,437",None,0,0.00%,None,None,0.00%,0,0,0,0,0,0,0,0,0,0,0,0
575,3/23/2021,Taoyuan City,"2,270,939",422,765,0.00%,None,None,0.00%,422,765,0.03,0,0,0,0,0,0,0,0,0
578,3/23/2021,Kaohsiung City,"2,758,494",325,678,0.00%,None,None,0.00%,325,678,0.02,0,0,0,0,0,0,0,0,0
573,3/23/2021,Taipei City,"2,574,704",184,486,0.00%,None,None,0.00%,184,486,0.02,0,0,0,0,0,0,0,0,0
576,3/23/2021,Taichung City,"2,820,114",268,371,0.00%,None,None,0.00%,268,371,0.01,0,0,0,0,0,0,0,0,0
574,3/23/2021,New Taipei City,"4,026,019",107,238,0.00%,None,None,0.00%,107,238,0.01,0,0,0,0,0,0,0,0,0
